seasonality,weather_condition,category,store_id,region,total_units_sold,total_revenue,avg_daily_sales,avg_inventory_level,days_count,category_baseline,seasonal_index,impact_classification
Spring,Rainy,Furniture,S001,East,2595,154525.61,103.80,158,22,94.47,109.87,NORMAL_IMPACT
Spring,Rainy,Furniture,S001,South,1936,98293.75,88.00,140,19,92.33,95.31,NORMAL_IMPACT
Spring,Rainy,Furniture,S002,East,1704,72923.62,94.67,157,16,94.21,100.49,NORMAL_IMPACT
Spring,Rainy,Furniture,S003,East,1643,72647.90,96.65,143,14,91.26,105.91,NORMAL_IMPACT
Spring,Rainy,Furniture,S003,South,2071,101504.74,98.62,151,20,93.86,105.07,NORMAL_IMPACT
Spring,Rainy,Furniture,S003,North,1553,77922.55,91.35,138,17,94.27,96.90,NORMAL_IMPACT
Spring,Rainy,Furniture,S002,West,2369,139213.13,94.76,144,23,93.27,101.59,NORMAL_IMPACT
Spring,Rainy,Furniture,S002,South,2531,142720.62,97.35,137,25,95.83,101.59,NORMAL_IMPACT
Spring,Rainy,Furniture,S002,North,2708,125851.96,90.27,132,25,90.89,99.32,NORMAL_IMPACT
Spring,Rainy,Furniture,S001,West,1859,96774.00,97.84,140,18,95.26,102.71,NORMAL_IMPACT
Spring,Snowy,Furniture,S005,West,1716,82191.99,90.32,139,18,93.88,96.21,NORMAL_IMPACT
Spring,Snowy,Furniture,S005,South,2429,123464.48,89.96,138,20,90.13,99.81,NORMAL_IMPACT
Spring,Snowy,Furniture,S005,North,1867,77137.02,103.72,138,15,96.21,107.81,NORMAL_IMPACT
Spring,Snowy,Furniture,S005,East,2222,116822.77,105.81,140,20,95.71,110.55,NORMAL_IMPACT
Spring,Snowy,Furniture,S004,West,2527,124782.08,87.14,141,22,93.49,93.21,NORMAL_IMPACT
Spring,Snowy,Furniture,S004,South,2592,134152.10,99.69,142,20,95.29,104.62,NORMAL_IMPACT
Spring,Snowy,Furniture,S001,North,2297,97442.14,95.71,143,22,95.39,100.34,NORMAL_IMPACT
Spring,Snowy,Furniture,S004,North,1440,78019.10,84.71,131,16,91.11,92.97,NORMAL_IMPACT
Spring,Snowy,Furniture,S001,East,1981,103416.08,86.13,139,20,94.47,91.17,NORMAL_IMPACT
Spring,Snowy,Furniture,S001,South,2455,123897.57,87.68,135,20,92.33,94.96,NORMAL_IMPACT
Spring,Snowy,Furniture,S001,West,2411,110410.20,104.83,162,20,95.26,110.04,NORMAL_IMPACT
Spring,Snowy,Furniture,S002,East,1829,84813.31,96.26,143,17,94.21,102.18,NORMAL_IMPACT
Spring,Snowy,Furniture,S002,North,2506,111844.99,92.81,129,24,90.89,102.12,NORMAL_IMPACT
Spring,Snowy,Furniture,S002,West,2076,105913.24,83.04,143,25,93.27,89.03,NORMAL_IMPACT
Spring,Snowy,Furniture,S003,East,2262,114894.38,90.48,142,23,91.26,99.15,NORMAL_IMPACT
Spring,Snowy,Furniture,S003,North,1853,96165.48,92.65,139,17,94.27,98.28,NORMAL_IMPACT
Spring,Snowy,Furniture,S003,South,2332,109103.84,97.17,142,20,93.86,103.53,NORMAL_IMPACT
Spring,Snowy,Furniture,S003,West,2826,127475.57,91.16,148,27,91.99,99.10,NORMAL_IMPACT
Spring,Snowy,Furniture,S004,East,1717,92968.12,95.39,142,15,93.98,101.50,NORMAL_IMPACT
Spring,Snowy,Furniture,S002,South,1570,83284.15,92.35,134,15,95.83,96.38,NORMAL_IMPACT
Spring,Sunny,Furniture,S004,South,2395,137132.25,104.13,153,18,95.29,109.28,NORMAL_IMPACT
Spring,Sunny,Furniture,S001,East,2571,143753.23,91.82,150,26,94.47,97.19,NORMAL_IMPACT
Spring,Sunny,Furniture,S001,North,2280,115144.32,99.13,142,19,95.39,103.92,NORMAL_IMPACT
Spring,Sunny,Furniture,S001,South,2438,129951.89,110.82,166,17,92.33,120.02,HIGH_IMPACT
Spring,Sunny,Furniture,S001,West,1901,107063.36,100.05,156,19,95.26,105.03,NORMAL_IMPACT
Spring,Sunny,Furniture,S002,East,3126,156674.84,100.84,150,25,94.21,107.04,NORMAL_IMPACT
Spring,Sunny,Furniture,S002,North,2221,124268.22,105.76,160,18,90.89,116.37,NORMAL_IMPACT
Spring,Sunny,Furniture,S002,South,2197,96643.82,91.54,141,21,95.83,95.53,NORMAL_IMPACT
Spring,Sunny,Furniture,S002,West,1716,85504.43,95.33,155,16,93.27,102.21,NORMAL_IMPACT
Spring,Sunny,Furniture,S003,East,2198,107260.82,87.92,120,25,91.26,96.34,NORMAL_IMPACT
Spring,Sunny,Furniture,S003,North,1807,92413.49,95.11,157,16,94.27,100.88,NORMAL_IMPACT
Spring,Sunny,Furniture,S005,West,1941,111712.37,102.16,143,18,93.88,108.82,NORMAL_IMPACT
Spring,Sunny,Furniture,S003,South,2755,124320.19,105.96,150,23,93.86,112.90,NORMAL_IMPACT
Spring,Sunny,Furniture,S003,West,1942,79389.66,97.10,144,18,91.99,105.56,NORMAL_IMPACT
Spring,Sunny,Furniture,S004,East,1783,107953.27,104.88,157,16,93.98,111.60,NORMAL_IMPACT
Spring,Sunny,Furniture,S004,West,3409,205824.17,100.26,157,30,93.49,107.25,NORMAL_IMPACT
Spring,Sunny,Furniture,S005,East,2534,132048.70,97.46,145,23,95.71,101.83,NORMAL_IMPACT
Spring,Sunny,Furniture,S005,North,2205,120648.52,100.23,155,18,96.21,104.17,NORMAL_IMPACT
Spring,Sunny,Furniture,S005,South,3066,160589.80,98.90,145,26,90.13,109.73,NORMAL_IMPACT
Spring,Sunny,Furniture,S004,North,2141,115974.29,89.21,132,20,91.11,97.91,NORMAL_IMPACT
Summer,Cloudy,Furniture,S003,South,3207,174075.88,89.08,137,31,93.86,94.91,NORMAL_IMPACT
Summer,Cloudy,Furniture,S003,West,2471,124376.52,88.25,142,23,91.99,95.94,NORMAL_IMPACT
Summer,Cloudy,Furniture,S004,East,3583,188581.61,105.38,149,32,93.98,112.13,NORMAL_IMPACT
Summer,Cloudy,Furniture,S004,North,3984,192425.76,94.86,145,34,91.11,104.11,NORMAL_IMPACT
Summer,Cloudy,Furniture,S004,South,3375,163287.08,99.26,141,30,95.29,104.17,NORMAL_IMPACT
Summer,Cloudy,Furniture,S004,West,3907,207953.63,97.68,144,35,93.49,104.48,NORMAL_IMPACT
Summer,Cloudy,Furniture,S005,East,3118,138083.61,91.71,131,32,95.71,95.81,NORMAL_IMPACT
Summer,Cloudy,Furniture,S005,North,3230,165476.27,95.00,145,27,96.21,98.74,NORMAL_IMPACT
Summer,Cloudy,Furniture,S005,South,2825,157947.17,88.28,115,28,90.13,97.94,NORMAL_IMPACT
Summer,Cloudy,Furniture,S005,West,2401,110116.94,92.35,137,22,93.88,98.37,NORMAL_IMPACT
Summer,Cloudy,Furniture,S002,North,2820,164848.93,97.24,147,26,90.89,106.99,NORMAL_IMPACT
Summer,Cloudy,Furniture,S001,East,3160,172522.79,92.94,147,29,94.47,98.38,NORMAL_IMPACT
Summer,Cloudy,Furniture,S001,North,2933,146961.21,91.66,142,27,95.39,96.09,NORMAL_IMPACT
Summer,Cloudy,Furniture,S001,South,3470,176288.42,102.06,153,28,92.33,110.53,NORMAL_IMPACT
Summer,Cloudy,Furniture,S001,West,2616,124364.11,93.43,137,26,95.26,98.08,NORMAL_IMPACT
Summer,Cloudy,Furniture,S002,East,3665,169163.37,99.05,152,29,94.21,105.15,NORMAL_IMPACT
Summer,Cloudy,Furniture,S002,South,4406,247590.75,95.78,137,41,95.83,99.96,NORMAL_IMPACT
Summer,Cloudy,Furniture,S002,West,3919,228717.33,95.59,143,35,93.27,102.48,NORMAL_IMPACT
Summer,Cloudy,Furniture,S003,East,2789,132328.23,87.16,136,27,91.26,95.51,NORMAL_IMPACT
Summer,Cloudy,Furniture,S003,North,2843,135814.40,91.71,140,29,94.27,97.28,NORMAL_IMPACT
Summer,Rainy,Furniture,S001,East,3568,205049.41,96.43,145,30,94.47,102.07,NORMAL_IMPACT
Summer,Rainy,Furniture,S001,North,2982,132951.19,90.36,136,29,95.39,94.73,NORMAL_IMPACT
Summer,Rainy,Furniture,S001,South,2791,125897.65,99.68,147,25,92.33,107.96,NORMAL_IMPACT
Summer,Rainy,Furniture,S001,West,3344,163035.61,85.74,125,31,95.26,90.01,NORMAL_IMPACT
Summer,Rainy,Furniture,S002,East,3359,193492.08,90.78,133,31,94.21,96.37,NORMAL_IMPACT
Summer,Rainy,Furniture,S003,South,3208,143959.46,82.26,130,27,93.86,87.64,NORMAL_IMPACT
Summer,Rainy,Furniture,S002,North,2719,130689.07,100.70,143,25,90.89,110.80,NORMAL_IMPACT
Summer,Rainy,Furniture,S002,South,3535,186156.54,98.19,152,31,95.83,102.47,NORMAL_IMPACT
Summer,Rainy,Furniture,S002,West,2510,110344.20,92.96,133,25,93.27,99.67,NORMAL_IMPACT
Summer,Rainy,Furniture,S005,West,3050,140065.90,95.31,143,29,93.88,101.53,NORMAL_IMPACT
Summer,Rainy,Furniture,S005,South,2717,138734.16,90.57,134,27,90.13,100.48,NORMAL_IMPACT
Summer,Rainy,Furniture,S005,North,3534,180613.78,100.97,147,30,96.21,104.95,NORMAL_IMPACT
Summer,Rainy,Furniture,S004,West,2973,161334.25,95.90,146,25,93.49,102.58,NORMAL_IMPACT
Summer,Rainy,Furniture,S004,South,2952,146622.47,98.40,150,29,95.29,103.27,NORMAL_IMPACT
Summer,Rainy,Furniture,S004,North,3796,218512.06,94.90,147,32,91.11,104.15,NORMAL_IMPACT
Summer,Rainy,Furniture,S005,East,2867,159181.00,84.32,132,30,95.71,88.10,NORMAL_IMPACT
Summer,Rainy,Furniture,S004,East,4057,207781.63,96.60,141,34,93.98,102.78,NORMAL_IMPACT
Summer,Rainy,Furniture,S003,West,3197,150424.20,96.88,142,28,91.99,105.32,NORMAL_IMPACT
Summer,Rainy,Furniture,S003,East,2429,131388.83,89.96,145,20,91.26,98.58,NORMAL_IMPACT
Summer,Rainy,Furniture,S003,North,2846,143408.61,94.87,148,25,94.27,100.63,NORMAL_IMPACT
Summer,Snowy,Furniture,S005,North,4256,205483.84,96.73,144,37,96.21,100.54,NORMAL_IMPACT
Summer,Snowy,Furniture,S005,East,2817,140219.49,97.14,139,26,95.71,101.49,NORMAL_IMPACT
Summer,Snowy,Furniture,S004,South,4103,199442.04,100.07,146,33,95.29,105.02,NORMAL_IMPACT
Summer,Snowy,Furniture,S004,North,3133,169787.63,97.91,146,28,91.11,107.45,NORMAL_IMPACT
Summer,Snowy,Furniture,S004,East,3333,178541.54,98.03,148,26,93.98,104.30,NORMAL_IMPACT
Summer,Snowy,Furniture,S003,West,3083,164643.98,85.64,132,29,91.99,93.10,NORMAL_IMPACT
Summer,Snowy,Furniture,S003,South,4175,210692.18,97.09,148,36,93.86,103.45,NORMAL_IMPACT
Summer,Snowy,Furniture,S003,East,2650,131435.01,85.48,143,29,91.26,93.67,NORMAL_IMPACT
Summer,Snowy,Furniture,S002,East,3841,193399.68,91.45,150,34,94.21,97.08,NORMAL_IMPACT
Summer,Snowy,Furniture,S003,North,2823,139632.57,91.06,142,25,94.27,96.60,NORMAL_IMPACT
Summer,Snowy,Furniture,S004,West,3489,194690.78,94.30,147,32,93.49,100.87,NORMAL_IMPACT
Summer,Snowy,Furniture,S002,West,3150,139578.31,90.00,142,27,93.27,96.49,NORMAL_IMPACT
Summer,Snowy,Furniture,S002,South,3118,158063.94,100.58,151,29,95.83,104.96,NORMAL_IMPACT
Summer,Snowy,Furniture,S002,North,2595,137158.38,86.50,142,28,90.89,95.17,NORMAL_IMPACT
Summer,Snowy,Furniture,S001,West,4378,227222.80,91.21,139,39,95.26,95.75,NORMAL_IMPACT
Summer,Snowy,Furniture,S001,South,2276,135809.38,81.29,125,23,92.33,88.04,NORMAL_IMPACT
Summer,Snowy,Furniture,S001,North,3143,141805.35,98.22,137,30,95.39,102.97,NORMAL_IMPACT
Summer,Snowy,Furniture,S001,East,3142,128295.41,95.21,141,29,94.47,100.78,NORMAL_IMPACT
Summer,Snowy,Furniture,S005,West,3638,192742.10,98.32,145,30,93.88,104.74,NORMAL_IMPACT
Summer,Snowy,Furniture,S005,South,2819,145409.56,88.09,137,26,90.13,97.74,NORMAL_IMPACT
Summer,Sunny,Furniture,S003,North,2626,155440.27,101.00,147,22,94.27,107.14,NORMAL_IMPACT
Summer,Sunny,Furniture,S003,East,3720,184892.81,90.73,139,34,91.26,99.42,NORMAL_IMPACT
Summer,Sunny,Furniture,S002,West,3392,162142.89,91.68,141,32,93.27,98.29,NORMAL_IMPACT
Summer,Sunny,Furniture,S002,South,3733,175485.31,100.89,154,32,95.83,105.29,NORMAL_IMPACT
Summer,Sunny,Furniture,S002,North,2201,103555.52,81.52,127,24,90.89,89.69,NORMAL_IMPACT
Summer,Sunny,Furniture,S002,East,3159,160803.33,95.73,145,29,94.21,101.62,NORMAL_IMPACT
Summer,Sunny,Furniture,S001,West,3563,171473.48,104.79,153,29,95.26,110.01,NORMAL_IMPACT
Summer,Sunny,Furniture,S001,East,3285,165153.70,91.25,142,30,94.47,96.59,NORMAL_IMPACT
Summer,Sunny,Furniture,S005,West,3385,161813.19,99.56,151,32,93.88,106.05,NORMAL_IMPACT
Summer,Sunny,Furniture,S005,South,3953,204906.08,96.41,148,33,90.13,106.97,NORMAL_IMPACT
Summer,Sunny,Furniture,S003,South,4125,214002.47,93.75,145,38,93.86,99.89,NORMAL_IMPACT
Summer,Sunny,Furniture,S003,West,3995,221414.65,90.80,137,36,91.99,98.71,NORMAL_IMPACT
Summer,Sunny,Furniture,S001,South,3819,187362.98,93.15,140,33,92.33,100.88,NORMAL_IMPACT
Summer,Sunny,Furniture,S004,East,2053,98699.34,82.12,139,21,93.98,87.38,NORMAL_IMPACT
Summer,Sunny,Furniture,S004,North,3093,175447.70,90.97,139,29,91.11,99.84,NORMAL_IMPACT
Summer,Sunny,Furniture,S004,South,2590,136065.69,103.60,155,22,95.29,108.72,NORMAL_IMPACT
Summer,Sunny,Furniture,S004,West,3086,146460.86,99.55,149,27,93.49,106.48,NORMAL_IMPACT
Summer,Sunny,Furniture,S005,East,3206,170271.34,94.29,151,30,95.71,98.52,NORMAL_IMPACT
Summer,Sunny,Furniture,S001,North,3061,158066.61,87.46,139,30,95.39,91.69,NORMAL_IMPACT
Summer,Sunny,Furniture,S005,North,4152,210633.95,94.36,135,35,96.21,98.08,NORMAL_IMPACT
Winter,Cloudy,Furniture,S003,South,3960,209896.40,92.09,139,39,93.86,98.12,NORMAL_IMPACT
Winter,Cloudy,Furniture,S003,West,5748,290571.29,94.23,145,46,91.99,102.44,NORMAL_IMPACT
Winter,Cloudy,Furniture,S004,East,3247,179970.72,87.76,132,31,93.98,93.37,NORMAL_IMPACT
Winter,Cloudy,Furniture,S004,North,4842,213697.88,91.36,134,41,91.11,100.27,NORMAL_IMPACT
Winter,Cloudy,Furniture,S004,South,4718,244863.57,96.29,147,39,95.29,101.05,NORMAL_IMPACT
Winter,Cloudy,Furniture,S004,West,3662,170690.32,91.55,127,38,93.49,97.93,NORMAL_IMPACT
Winter,Cloudy,Furniture,S005,East,5355,267212.21,93.95,152,49,95.71,98.16,NORMAL_IMPACT
Winter,Cloudy,Furniture,S005,North,3075,150933.74,93.18,140,30,96.21,96.85,NORMAL_IMPACT
Winter,Cloudy,Furniture,S005,South,3951,199043.70,89.80,141,38,90.13,99.62,NORMAL_IMPACT
Winter,Cloudy,Furniture,S005,West,4476,234013.77,93.25,142,40,93.88,99.33,NORMAL_IMPACT
Winter,Cloudy,Furniture,S002,North,3926,205372.42,87.24,133,38,90.89,95.99,NORMAL_IMPACT
Winter,Cloudy,Furniture,S001,East,4851,213729.28,91.53,137,47,94.47,96.88,NORMAL_IMPACT
Winter,Cloudy,Furniture,S001,North,4967,232096.12,95.52,144,41,95.39,100.14,NORMAL_IMPACT
Winter,Cloudy,Furniture,S001,South,4859,257567.91,88.35,138,41,92.33,95.68,NORMAL_IMPACT
Winter,Cloudy,Furniture,S001,West,4611,255873.00,88.67,135,41,95.26,93.09,NORMAL_IMPACT
Winter,Cloudy,Furniture,S002,East,3980,172636.76,94.76,154,35,94.21,100.59,NORMAL_IMPACT
Winter,Cloudy,Furniture,S002,South,4402,224583.55,93.66,142,42,95.83,97.74,NORMAL_IMPACT
Winter,Cloudy,Furniture,S002,West,4371,230714.44,85.71,130,42,93.27,91.89,NORMAL_IMPACT
Winter,Cloudy,Furniture,S003,East,4817,230760.84,94.45,148,40,91.26,103.50,NORMAL_IMPACT
Winter,Cloudy,Furniture,S003,North,3992,189137.89,92.84,141,41,94.27,98.48,NORMAL_IMPACT
Winter,Rainy,Furniture,S004,West,5012,261982.67,86.41,131,51,93.49,92.43,NORMAL_IMPACT
Winter,Rainy,Furniture,S001,East,4106,199456.51,85.54,134,40,94.47,90.55,NORMAL_IMPACT
Winter,Rainy,Furniture,S004,North,3378,132957.69,82.39,129,33,91.11,90.43,NORMAL_IMPACT
Winter,Rainy,Furniture,S004,East,3597,177463.80,89.93,140,34,93.98,95.68,NORMAL_IMPACT
Winter,Rainy,Furniture,S003,West,4752,250292.02,96.98,149,44,91.99,105.43,NORMAL_IMPACT
Winter,Rainy,Furniture,S001,North,3883,232356.00,90.30,149,35,95.39,94.67,NORMAL_IMPACT
Winter,Rainy,Furniture,S003,South,4576,249578.41,88.00,140,45,93.86,93.76,NORMAL_IMPACT
Winter,Rainy,Furniture,S005,West,3627,186712.92,90.68,138,36,93.88,96.59,NORMAL_IMPACT
Winter,Rainy,Furniture,S005,South,3221,152937.18,82.59,123,36,90.13,91.63,NORMAL_IMPACT
Winter,Rainy,Furniture,S005,North,3995,178734.24,92.91,149,35,96.21,96.57,NORMAL_IMPACT
Winter,Rainy,Furniture,S005,East,3940,214702.49,93.81,144,36,95.71,98.01,NORMAL_IMPACT
Winter,Rainy,Furniture,S003,North,4334,192029.38,96.31,140,40,94.27,102.16,NORMAL_IMPACT
Winter,Rainy,Furniture,S003,East,4471,253178.89,93.15,137,44,91.26,102.07,NORMAL_IMPACT
Winter,Rainy,Furniture,S002,West,4047,208545.45,96.36,144,35,93.27,103.30,NORMAL_IMPACT
Winter,Rainy,Furniture,S002,South,4543,234388.85,94.65,146,43,95.83,98.77,NORMAL_IMPACT
Winter,Rainy,Furniture,S002,North,5754,297358.22,87.18,137,52,90.89,95.92,NORMAL_IMPACT
Winter,Rainy,Furniture,S002,East,4067,218609.14,88.41,137,40,94.21,93.85,NORMAL_IMPACT
Winter,Rainy,Furniture,S001,West,3197,159823.16,88.81,129,31,95.26,93.23,NORMAL_IMPACT
Winter,Rainy,Furniture,S001,South,4689,222396.14,106.57,157,39,92.33,115.42,NORMAL_IMPACT
Winter,Rainy,Furniture,S004,South,4037,207174.27,96.12,146,39,95.29,100.87,NORMAL_IMPACT
Winter,Snowy,Furniture,S005,West,4777,233342.45,86.85,138,46,93.88,92.52,NORMAL_IMPACT
Winter,Snowy,Furniture,S005,South,3672,201989.12,94.15,143,34,90.13,104.46,NORMAL_IMPACT
Winter,Snowy,Furniture,S005,North,5201,274903.09,89.67,138,48,96.21,93.20,NORMAL_IMPACT
Winter,Snowy,Furniture,S005,East,5430,271235.62,100.56,150,46,95.71,105.06,NORMAL_IMPACT
Winter,Snowy,Furniture,S004,South,3736,193167.40,86.88,136,34,95.29,91.18,NORMAL_IMPACT
Winter,Snowy,Furniture,S004,North,3799,213916.92,99.97,148,33,91.11,109.72,NORMAL_IMPACT
Winter,Snowy,Furniture,S004,East,3952,195524.05,89.82,139,38,93.98,95.57,NORMAL_IMPACT
Winter,Snowy,Furniture,S003,West,4457,204137.45,89.14,137,42,91.99,96.91,NORMAL_IMPACT
Winter,Snowy,Furniture,S003,South,3042,154176.73,86.91,129,31,93.86,92.60,NORMAL_IMPACT
Winter,Snowy,Furniture,S003,North,3289,191310.73,88.89,137,33,94.27,94.29,NORMAL_IMPACT
Winter,Snowy,Furniture,S004,West,3161,151145.99,95.79,139,31,93.49,102.46,NORMAL_IMPACT
Winter,Snowy,Furniture,S003,East,4117,246419.92,98.02,144,37,91.26,107.41,NORMAL_IMPACT
Winter,Snowy,Furniture,S002,West,2884,146816.47,87.39,140,31,93.27,93.70,NORMAL_IMPACT
Winter,Snowy,Furniture,S002,South,3856,172931.07,91.81,135,38,95.83,95.81,NORMAL_IMPACT
Winter,Snowy,Furniture,S002,North,3858,214223.20,94.10,145,36,90.89,103.53,NORMAL_IMPACT
Winter,Snowy,Furniture,S002,East,4380,209834.40,97.33,148,36,94.21,103.32,NORMAL_IMPACT
Winter,Snowy,Furniture,S001,West,3685,194946.39,92.13,141,38,95.26,96.71,NORMAL_IMPACT
Winter,Snowy,Furniture,S001,East,4570,226107.76,101.56,153,39,94.47,107.50,NORMAL_IMPACT
Winter,Snowy,Furniture,S001,South,3334,151628.04,95.26,147,31,92.33,103.17,NORMAL_IMPACT
Winter,Snowy,Furniture,S001,North,3976,198480.33,90.36,140,37,95.39,94.73,NORMAL_IMPACT
Winter,Sunny,Furniture,S003,North,4409,196609.80,100.20,155,38,94.27,106.29,NORMAL_IMPACT
Winter,Sunny,Furniture,S003,South,3425,173463.65,87.82,128,32,93.86,93.57,NORMAL_IMPACT
Winter,Sunny,Furniture,S003,West,4376,237409.43,91.17,128,38,91.99,99.11,NORMAL_IMPACT
Winter,Sunny,Furniture,S001,North,3929,204061.71,100.74,147,36,95.39,105.61,NORMAL_IMPACT
Winter,Sunny,Furniture,S005,West,3694,184238.43,99.84,152,35,93.88,106.35,NORMAL_IMPACT
Winter,Sunny,Furniture,S005,South,3832,196081.70,89.12,132,39,90.13,98.87,NORMAL_IMPACT
Winter,Sunny,Furniture,S005,North,4679,265955.03,91.75,146,45,96.21,95.36,NORMAL_IMPACT
Winter,Sunny,Furniture,S005,East,4529,256649.90,105.33,149,37,95.71,110.04,NORMAL_IMPACT
Winter,Sunny,Furniture,S004,West,4800,224712.38,85.71,128,43,93.49,91.68,NORMAL_IMPACT
Winter,Sunny,Furniture,S004,North,4614,235085.80,94.16,145,41,91.11,103.35,NORMAL_IMPACT
Winter,Sunny,Furniture,S004,South,4278,205100.96,99.49,151,38,95.29,104.41,NORMAL_IMPACT
Winter,Sunny,Furniture,S004,East,5288,273033.46,88.13,141,49,93.98,93.78,NORMAL_IMPACT
Winter,Sunny,Furniture,S002,North,2449,127634.04,81.63,129,27,90.89,89.82,NORMAL_IMPACT
Winter,Sunny,Furniture,S001,East,4190,198641.09,91.09,143,41,94.47,96.42,NORMAL_IMPACT
Winter,Sunny,Furniture,S001,South,4377,201840.01,87.54,140,42,92.33,94.81,NORMAL_IMPACT
Winter,Sunny,Furniture,S001,West,4336,233348.05,98.55,142,38,95.26,103.45,NORMAL_IMPACT
Winter,Sunny,Furniture,S002,East,5087,263396.61,99.75,152,42,94.21,105.88,NORMAL_IMPACT
Winter,Sunny,Furniture,S002,South,5165,259135.76,105.41,149,43,95.83,110.00,NORMAL_IMPACT
Winter,Sunny,Furniture,S002,West,4536,206457.13,94.50,146,41,93.27,101.31,NORMAL_IMPACT
Winter,Sunny,Furniture,S003,East,3573,219546.00,91.62,140,32,91.26,100.39,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S001,South,736,45089.27,81.78,116,9,103.67,78.88,LOW_IMPACT
Autumn,Cloudy,Groceries,S005,East,990,41490.73,99.00,154,10,104.47,94.76,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S001,North,581,30162.84,72.63,134,8,97.80,74.26,LOW_IMPACT
Autumn,Cloudy,Groceries,S003,South,828,40478.99,82.80,122,10,99.67,83.07,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S003,West,1916,99281.69,100.84,144,19,102.95,97.95,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S004,East,1370,81870.98,97.86,142,13,99.15,98.69,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S004,North,1037,43337.12,103.70,179,10,102.95,100.73,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S004,South,741,43784.60,74.10,126,10,100.68,73.60,LOW_IMPACT
Autumn,Cloudy,Groceries,S004,West,867,53470.91,86.70,132,10,101.31,85.58,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S005,North,1302,72253.50,93.00,142,14,104.19,89.26,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S005,South,939,47379.14,85.36,121,11,106.50,80.15,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S003,North,1353,72737.64,90.20,134,15,103.88,86.83,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S003,East,762,46729.40,76.20,123,10,97.22,78.38,LOW_IMPACT
Autumn,Cloudy,Groceries,S002,West,1196,62629.17,85.43,124,13,101.94,83.81,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S002,South,1374,75137.76,91.60,146,14,96.86,94.57,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S002,North,758,30433.30,94.75,143,8,102.18,92.73,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S002,East,861,37744.98,95.67,130,9,104.01,91.98,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S001,West,926,45374.96,92.60,154,9,98.47,94.04,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S001,East,1255,68392.58,83.67,139,14,96.30,86.88,NORMAL_IMPACT
Autumn,Cloudy,Groceries,S005,West,2326,127689.43,96.92,145,23,98.24,98.65,NORMAL_IMPACT
Autumn,Rainy,Groceries,S003,North,920,52439.42,83.64,141,11,103.88,80.51,NORMAL_IMPACT
Autumn,Rainy,Groceries,S003,East,1422,70296.24,94.80,145,15,97.22,97.51,NORMAL_IMPACT
Autumn,Rainy,Groceries,S002,West,1632,96593.95,102.00,151,16,101.94,100.06,NORMAL_IMPACT
Autumn,Rainy,Groceries,S002,South,939,51433.69,85.36,137,10,96.86,88.13,NORMAL_IMPACT
Autumn,Rainy,Groceries,S002,North,1131,72914.09,102.82,139,11,102.18,100.63,NORMAL_IMPACT
Autumn,Rainy,Groceries,S002,East,465,21930.09,93.00,125,5,104.01,89.41,NORMAL_IMPACT
Autumn,Rainy,Groceries,S001,West,927,51818.78,92.70,160,9,98.47,94.14,NORMAL_IMPACT
Autumn,Rainy,Groceries,S004,South,1466,86126.82,86.24,122,16,100.68,85.65,NORMAL_IMPACT
Autumn,Rainy,Groceries,S001,North,1664,81083.19,92.44,151,18,97.80,94.53,NORMAL_IMPACT
Autumn,Rainy,Groceries,S001,East,709,39503.57,88.63,150,8,96.30,92.03,NORMAL_IMPACT
Autumn,Rainy,Groceries,S005,West,849,42675.83,121.29,155,7,98.24,123.46,HIGH_IMPACT
Autumn,Rainy,Groceries,S005,South,848,42009.13,84.80,124,10,106.50,79.62,LOW_IMPACT
Autumn,Rainy,Groceries,S005,North,1128,51755.03,86.77,110,11,104.19,83.28,NORMAL_IMPACT
Autumn,Rainy,Groceries,S005,East,937,46652.96,85.18,147,10,104.47,81.54,NORMAL_IMPACT
Autumn,Rainy,Groceries,S004,West,1077,69908.17,107.70,157,10,101.31,106.30,NORMAL_IMPACT
Autumn,Rainy,Groceries,S004,North,855,43906.59,85.50,133,10,102.95,83.05,NORMAL_IMPACT
Autumn,Rainy,Groceries,S004,East,802,41616.04,80.20,126,9,99.15,80.89,NORMAL_IMPACT
Autumn,Rainy,Groceries,S003,West,1026,44323.42,93.27,148,10,102.95,90.60,NORMAL_IMPACT
Autumn,Rainy,Groceries,S003,South,645,35820.51,92.14,137,6,99.67,92.45,NORMAL_IMPACT
Autumn,Rainy,Groceries,S001,South,1603,93330.97,89.06,119,18,103.67,85.90,NORMAL_IMPACT
